transaction_id,product_type,applicant_id,beneficiary_id,applicant_country,beneficiary_country,currency,amount,issue_date,expiry_date,status,goods_category,amendment_count,document_count,processing_days,discrepancy_flag,delay_flag,counterparty_relationship_years,customer_risk_rating,anomaly_score,anomaly_class,discrepancy_probability,delay_probability,predicted_processing_days,overall_risk_score,overall_risk_level
TF-2026-0004080,EXPORT_LC,CUST-00774,CP-02618,CA,CN,USD,1445400.32,2025-10-26,2026-04-09,SETTLED,CHEMICALS,0,5,9,0,0,1,LOW,0.549441,NORMAL,0.142253,0.251316,8.21,32.47,LOW
TF-2026-0004081,EXPORT_LC,CUST-00344,CP-00700,CA,FR,EUR,1929244.09,2025-11-09,2026-04-30,ACTIVE,CHEMICALS,4,4,4,0,0,10,HIGH,0.538181,NORMAL,0.346061,0.448183,8.94,53.2,MEDIUM
TF-2026-0004082,COLLECTION,CUST-01026,CP-02241,CA,DE,CAD,212317.68,2026-03-13,2026-06-26,SETTLED,TEXTILES,1,8,2,0,0,1,LOW,0.51253,NORMAL,0.179613,0.146648,4.69,21.0,LOW
TF-2026-0004083,COLLECTION,CUST-01142,CP-01897,CA,CN,CNY,165845.05,2025-03-08,2025-07-11,ACTIVE,ELECTRONICS,2,6,6,0,0,9,HIGH,0.486591,NORMAL,0.204676,0.35704,8.61,32.45,LOW
TF-2026-0004084,EXPORT_LC,CUST-00864,CP-01890,CA,BR,EUR,256355.44,2024-12-30,2025-03-19,SETTLED,ELECTRONICS,5,8,8,0,0,14,LOW,0.531883,NORMAL,0.535455,0.591507,11.27,52.4,MEDIUM
TF-2026-0004085,EXPORT_LC,CUST-01188,CP-02922,CA,FR,JPY,117128.23,2025-03-28,2025-07-15,SETTLED,TEXTILES,3,5,12,0,1,1,HIGH,0.526603,NORMAL,0.369862,0.632701,11.01,57.55,MEDIUM
TF-2026-0004086,EXPORT_LC,CUST-00792,CP-01754,CA,SG,USD,3439130.96,2026-03-29,2026-06-01,SETTLED,ELECTRONICS,3,3,15,0,1,9,MEDIUM,0.57532,NORMAL,0.35687,0.662739,12.56,61.74,MEDIUM
TF-2026-0004087,GUARANTEE,CUST-00476,CP-02995,CA,BR,GBP,1808424.63,2025-12-03,2026-04-12,CLOSED,AUTO_PARTS,4,3,13,1,1,13,MEDIUM,0.573743,NORMAL,0.353778,0.793072,13.75,66.09,HIGH
TF-2026-0004088,EXPORT_LC,CUST-00048,CP-01878,CA,MX,JPY,164528.57,2025-10-22,2026-01-02,SETTLED,AUTO_PARTS,4,6,5,1,0,7,LOW,0.491183,NORMAL,0.747967,0.622771,10.2,49.17,MEDIUM
TF-2026-0004089,EXPORT_LC,CUST-00160,CP-02154,CA,CN,GBP,104266.11,2026-04-13,2026-08-31,SETTLED,CHEMICALS,3,8,16,0,1,9,LOW,0.494689,NORMAL,0.279947,0.486841,9.85,31.22,LOW
TF-2026-0004090,IMPORT_LC,CUST-00884,CP-02939,CA,MX,JPY,1742403.41,2025-10-23,2026-04-04,ACTIVE,INDUSTRIAL_EQUIPMENT,1,8,13,0,1,15,LOW,0.55793,NORMAL,0.186205,0.42749,10.11,41.41,MEDIUM
TF-2026-0004091,EXPORT_LC,CUST-00116,CP-00166,CA,DE,GBP,243729.65,2025-09-09,2026-03-02,CLOSED,AUTO_PARTS,2,3,7,0,0,9,HIGH,0.523655,NORMAL,0.237106,0.347214,7.91,42.75,MEDIUM
TF-2026-0004092,COLLECTION,CUST-00746,CP-02811,CA,BR,GBP,663506.4,2026-05-23,2026-09-19,ACTIVE,TEXTILES,2,6,3,0,0,0,LOW,0.522015,NORMAL,0.332818,0.35431,7.8,35.42,LOW
TF-2026-0004093,COLLECTION,CUST-01165,CP-01825,CA,IN,EUR,669799.52,2025-05-09,2025-09-20,SETTLED,AUTO_PARTS,1,8,6,0,0,14,LOW,0.501664,NORMAL,0.235532,0.144952,7.08,19.61,LOW
TF-2026-0004094,EXPORT_LC,CUST-00043,CP-02257,CA,SG,CAD,1933392.55,2026-04-18,2026-07-10,SETTLED,ELECTRONICS,4,9,9,0,0,11,MEDIUM,0.528108,NORMAL,0.327375,0.559245,11.99,49.09,MEDIUM
TF-2026-0004095,COLLECTION,CUST-00662,CP-01174,CA,DE,CAD,48740.67,2025-03-03,2025-08-07,ACTIVE,CHEMICALS,1,9,10,0,0,7,MEDIUM,0.55903,NORMAL,0.292113,0.187844,7.78,41.33,MEDIUM
TF-2026-0004096,COLLECTION,CUST-00498,CP-02792,CA,CN,CAD,2856414.72,2026-05-10,2026-07-17,ACTIVE,AUTO_PARTS,2,7,1,0,0,11,HIGH,0.528309,NORMAL,0.21713,0.324774,6.22,42.62,MEDIUM
TF-2026-0004097,COLLECTION,CUST-00543,CP-01594,CA,IN,USD,900291.76,2025-11-27,2026-04-26,SETTLED,AUTO_PARTS,0,6,6,0,0,13,MEDIUM,0.51663,NORMAL,0.32362,0.195872,6.34,33.26,LOW
TF-2026-0004098,IMPORT_LC,CUST-00053,CP-01186,CA,BR,GBP,100822.93,2026-05-31,2026-09-23,CLOSED,ELECTRONICS,2,3,10,0,0,5,MEDIUM,0.554089,NORMAL,0.278813,0.352631,8.55,45.98,MEDIUM
TF-2026-0004099,IMPORT_LC,CUST-01066,CP-03409,CA,GB,GBP,556686.26,2025-10-05,2026-01-14,SETTLED,ELECTRONICS,0,10,3,0,0,12,LOW,0.543494,NORMAL,0.196023,0.219003,4.77,31.8,LOW
TF-2026-0004100,EXPORT_LC,CUST-00877,CP-01621,CA,JP,USD,69633.07,2025-08-04,2025-11-03,ACTIVE,AUTO_PARTS,3,7,6,0,0,2,LOW,0.540709,NORMAL,0.345082,0.422196,8.63,42.81,MEDIUM
TF-2026-0004101,GUARANTEE,CUST-00577,CP-02746,CA,AE,USD,176242.26,2024-08-15,2025-01-20,CLOSED,AGRICULTURE,5,3,20,1,1,6,MEDIUM,0.557304,NORMAL,0.700797,0.715348,16.25,71.81,HIGH
TF-2026-0004102,GUARANTEE,CUST-01030,CP-02128,CA,SG,CNY,1359819.31,2024-08-21,2025-01-24,ACTIVE,ELECTRONICS,0,5,1,0,0,5,MEDIUM,0.519084,NORMAL,0.08129,0.293468,4.55,29.97,LOW
TF-2026-0004103,COLLECTION,CUST-00536,CP-00274,CA,CN,JPY,38423.46,2025-04-23,2025-08-31,ACTIVE,TEXTILES,5,10,5,1,0,13,LOW,0.622053,HIGH,0.757841,0.609557,10.74,68.9,HIGH
TF-2026-0004104,COLLECTION,CUST-00113,CP-02260,CA,AE,JPY,826937.22,2026-01-14,2026-06-11,SETTLED,INDUSTRIAL_EQUIPMENT,3,3,9,1,0,2,MEDIUM,0.529986,NORMAL,0.456616,0.484607,9.56,50.85,MEDIUM
TF-2026-0004105,COLLECTION,CUST-00733,CP-00286,CA,IN,JPY,2775018.22,2025-10-23,2026-01-09,CLOSED,ELECTRONICS,2,7,6,0,0,1,LOW,0.53916,NORMAL,0.324882,0.312944,7.91,38.07,LOW
TF-2026-0004106,EXPORT_LC,CUST-00727,CP-00348,CA,DE,EUR,266249.37,2025-10-14,2026-02-05,ACTIVE,TEXTILES,0,6,10,0,0,9,MEDIUM,0.500103,NORMAL,0.144985,0.190309,8.63,23.13,LOW
TF-2026-0004107,EXPORT_LC,CUST-00998,CP-00275,CA,CN,CAD,57102.48,2024-10-17,2025-02-05,SETTLED,AGRICULTURE,0,9,3,0,0,4,MEDIUM,0.583514,NORMAL,0.241869,0.191262,5.32,42.35,MEDIUM
TF-2026-0004108,IMPORT_LC,CUST-00819,CP-00567,CA,MX,USD,188225.34,2026-04-29,2026-08-10,SETTLED,CHEMICALS,5,4,10,0,0,4,MEDIUM,0.526522,NORMAL,0.521947,0.529145,13.64,53.45,MEDIUM
TF-2026-0004109,COLLECTION,CUST-00191,CP-01115,CA,IN,GBP,1471684.17,2026-03-05,2026-05-06,SETTLED,AGRICULTURE,1,3,6,0,0,15,LOW,0.586802,NORMAL,0.13759,0.252926,8.01,36.6,LOW
TF-2026-0004110,EXPORT_LC,CUST-00578,CP-02589,CA,CN,JPY,394148.18,2024-11-20,2025-04-10,SETTLED,INDUSTRIAL_EQUIPMENT,5,8,15,1,1,1,LOW,0.53187,NORMAL,0.534195,0.771461,14.08,58.65,MEDIUM
TF-2026-0004111,EXPORT_LC,CUST-01164,CP-03405,CA,AE,USD,458406.6,2026-07-02,2026-10-09,SETTLED,AGRICULTURE,1,6,2,0,0,8,MEDIUM,0.471282,NORMAL,0.264966,0.296964,6.08,24.28,LOW
TF-2026-0004112,IMPORT_LC,CUST-00996,CP-03415,CA,CN,CAD,218530.11,2026-06-25,2026-11-07,CLOSED,ELECTRONICS,3,4,14,0,1,12,HIGH,0.495526,NORMAL,0.29516,0.655781,11.83,47.8,MEDIUM
TF-2026-0004113,GUARANTEE,CUST-00082,CP-00093,CA,AE,USD,1698906.11,2025-10-03,2025-12-16,SETTLED,ELECTRONICS,4,8,11,0,1,15,HIGH,0.563577,NORMAL,0.386454,0.623454,12.53,64.98,MEDIUM
TF-2026-0004114,EXPORT_LC,CUST-00080,CP-00772,CA,DE,JPY,72277.55,2026-04-02,2026-08-30,ACTIVE,TEXTILES,3,4,6,0,0,11,HIGH,0.540617,NORMAL,0.462649,0.454574,8.43,57.44,MEDIUM
TF-2026-0004115,EXPORT_LC,CUST-01188,CP-00872,CA,US,JPY,7470879.78,2024-09-11,2025-01-23,SETTLED,TEXTILES,4,5,8,1,0,13,HIGH,0.597096,HIGH,0.300357,0.492266,11.07,60.45,MEDIUM
TF-2026-0004116,COLLECTION,CUST-01166,CP-03048,CA,BR,CAD,1000107.59,2026-02-25,2026-05-27,SETTLED,AGRICULTURE,0,10,2,0,0,8,HIGH,0.5473,NORMAL,0.168108,0.191356,5.32,40.77,MEDIUM
TF-2026-0004117,IMPORT_LC,CUST-00302,CP-00627,CA,DE,EUR,1300690.31,2025-03-17,2025-06-05,CLOSED,AGRICULTURE,0,5,9,0,0,0,MEDIUM,0.56526,NORMAL,0.30584,0.216154,7.01,43.56,MEDIUM
TF-2026-0004118,IMPORT_LC,CUST-00124,CP-01889,CA,IN,GBP,85622.42,2024-12-22,2025-05-12,CLOSED,TEXTILES,4,3,7,0,0,3,HIGH,0.570424,NORMAL,0.427166,0.46368,9.74,61.48,MEDIUM
TF-2026-0004119,COLLECTION,CUST-00355,CP-01362,CA,AE,USD,1057693.82,2024-12-30,2025-04-05,CLOSED,ELECTRONICS,0,7,3,1,0,9,MEDIUM,0.515392,NORMAL,0.56356,0.200095,5.64,40.25,MEDIUM
TF-2026-0004120,EXPORT_LC,CUST-00416,CP-01023,CA,AE,USD,763813.17,2026-05-17,2026-08-23,CLOSED,CHEMICALS,1,5,6,0,0,0,LOW,0.528366,NORMAL,0.332943,0.29067,6.66,34.93,LOW
TF-2026-0004121,GUARANTEE,CUST-00718,CP-02828,CA,MX,USD,371113.82,2026-06-23,2026-09-09,CLOSED,INDUSTRIAL_EQUIPMENT,0,4,6,1,0,12,MEDIUM,0.521042,NORMAL,0.531551,0.131374,5.32,38.3,LOW
TF-2026-0004122,IMPORT_LC,CUST-00802,CP-01399,CA,JP,EUR,216740.86,2026-02-23,2026-05-13,ACTIVE,INDUSTRIAL_EQUIPMENT,1,4,3,0,0,13,HIGH,0.506633,NORMAL,0.204415,0.190675,5.94,31.69,LOW
TF-2026-0004123,COLLECTION,CUST-00939,CP-00613,CA,GB,EUR,603256.88,2026-06-24,2026-10-03,ACTIVE,TEXTILES,4,8,12,1,1,10,LOW,0.474863,NORMAL,0.530714,0.76399,12.96,44.17,MEDIUM
TF-2026-0004124,COLLECTION,CUST-00859,CP-01628,CA,FR,CAD,377608.94,2026-06-08,2026-08-08,SETTLED,TEXTILES,3,7,16,0,1,12,MEDIUM,0.476093,NORMAL,0.347855,0.697515,13.43,41.6,MEDIUM
TF-2026-0004125,COLLECTION,CUST-00132,CP-02331,CA,BR,CAD,1658755.83,2025-09-15,2026-02-21,ACTIVE,ELECTRONICS,5,10,21,0,1,6,HIGH,0.568245,NORMAL,0.447983,0.790091,18.0,73.29,HIGH
TF-2026-0004126,IMPORT_LC,CUST-00661,CP-00824,CA,MX,EUR,266851.14,2026-01-17,2026-05-25,CLOSED,INDUSTRIAL_EQUIPMENT,5,5,4,0,0,8,MEDIUM,0.497774,NORMAL,0.622641,0.50987,10.15,48.06,MEDIUM
TF-2026-0004127,IMPORT_LC,CUST-00994,CP-01831,CA,US,JPY,249613.16,2025-06-12,2025-10-06,SETTLED,AGRICULTURE,0,10,6,0,0,11,MEDIUM,0.541584,NORMAL,0.146584,0.149321,6.42,32.51,LOW
TF-2026-0004128,IMPORT_LC,CUST-00483,CP-01925,CA,DE,USD,734308.14,2026-05-20,2026-09-19,ACTIVE,ELECTRONICS,3,3,6,1,0,4,LOW,0.51365,NORMAL,0.380749,0.531906,9.61,40.83,MEDIUM
TF-2026-0004129,GUARANTEE,CUST-00187,CP-01064,CA,DE,JPY,399931.29,2025-12-10,2026-05-24,ACTIVE,TEXTILES,2,7,10,0,0,11,MEDIUM,0.470801,NORMAL,0.32422,0.349811,10.35,27.84,LOW
TF-2026-0004130,COLLECTION,CUST-00066,CP-01608,CA,FR,GBP,1605907.76,2025-05-10,2025-08-27,CLOSED,AUTO_PARTS,0,6,5,0,0,10,HIGH,0.526273,NORMAL,0.138862,0.173864,5.97,34.46,LOW
TF-2026-0004131,EXPORT_LC,CUST-01174,CP-00569,CA,FR,CAD,43347.0,2026-03-04,2026-08-18,SETTLED,CHEMICALS,5,8,15,1,1,12,MEDIUM,0.590588,HIGH,0.665596,0.774726,13.77,75.93,HIGH
TF-2026-0004132,IMPORT_LC,CUST-00630,CP-03240,CA,AE,USD,844073.09,2024-12-23,2025-05-11,ACTIVE,TEXTILES,3,8,7,1,0,10,MEDIUM,0.47194,NORMAL,0.490328,0.565936,10.66,40.57,MEDIUM
TF-2026-0004133,EXPORT_LC,CUST-00724,CP-02884,CA,SG,CNY,126503.61,2024-11-29,2025-04-04,SETTLED,TEXTILES,2,9,5,1,0,8,MEDIUM,0.50412,NORMAL,0.525768,0.579017,10.45,49.28,MEDIUM
TF-2026-0004134,IMPORT_LC,CUST-00227,CP-00587,CA,FR,EUR,256728.67,2025-12-02,2026-03-11,ACTIVE,AGRICULTURE,4,8,11,0,1,9,HIGH,0.473372,NORMAL,0.413773,0.696523,10.16,48.09,MEDIUM
TF-2026-0004135,COLLECTION,CUST-00096,CP-01276,CA,CN,EUR,598314.05,2024-12-24,2025-03-23,ACTIVE,INDUSTRIAL_EQUIPMENT,2,7,14,0,1,3,LOW,0.471711,NORMAL,0.27003,0.610099,11.78,30.44,LOW
TF-2026-0004136,COLLECTION,CUST-01122,CP-00182,CA,SG,GBP,416647.53,2025-11-28,2026-05-27,SETTLED,TEXTILES,4,7,14,0,1,15,LOW,0.522782,NORMAL,0.371969,0.768611,14.68,51.26,MEDIUM
TF-2026-0004137,IMPORT_LC,CUST-00641,CP-00781,CA,GB,GBP,472490.05,2024-10-09,2025-03-09,ACTIVE,TEXTILES,3,5,2,0,0,11,MEDIUM,0.474918,NORMAL,0.423469,0.464623,6.59,35.49,LOW
TF-2026-0004138,COLLECTION,CUST-00464,CP-02412,CA,US,GBP,6828734.32,2026-07-27,2026-12-01,CLOSED,ELECTRONICS,4,7,21,0,1,11,HIGH,0.572713,NORMAL,0.233454,0.763426,14.65,66.31,HIGH
TF-2026-0004139,IMPORT_LC,CUST-00454,CP-02588,CA,BR,EUR,244556.65,2025-08-09,2025-11-03,ACTIVE,AGRICULTURE,2,10,5,0,0,3,LOW,0.509296,NORMAL,0.261716,0.351016,7.41,29.7,LOW
TF-2026-0004140,COLLECTION,CUST-01116,CP-02888,CA,GB,CNY,354611.56,2025-07-13,2025-09-12,ACTIVE,TEXTILES,3,4,14,0,1,14,HIGH,0.505675,NORMAL,0.338259,0.63497,11.2,51.01,MEDIUM
TF-2026-0004141,EXPORT_LC,CUST-00984,CP-02779,CA,BR,USD,962671.17,2025-06-27,2025-10-08,SETTLED,AUTO_PARTS,1,5,13,0,1,13,HIGH,0.501559,NORMAL,0.215564,0.376513,8.65,37.07,LOW
TF-2026-0004142,GUARANTEE,CUST-00544,CP-01812,CA,FR,CNY,810858.45,2025-07-14,2025-10-04,CLOSED,INDUSTRIAL_EQUIPMENT,4,3,6,1,0,8,MEDIUM,0.515735,NORMAL,0.651371,0.71674,12.53,61.05,MEDIUM
TF-2026-0004143,GUARANTEE,CUST-00096,CP-00018,CA,GB,CNY,708170.83,2025-10-01,2026-03-13,SETTLED,ELECTRONICS,5,3,11,0,1,14,LOW,0.575608,NORMAL,0.31107,0.813771,12.51,60.69,MEDIUM
TF-2026-0004144,COLLECTION,CUST-00190,CP-01773,CA,BR,EUR,520800.32,2025-05-22,2025-10-20,ACTIVE,CHEMICALS,1,5,8,0,0,1,MEDIUM,0.501999,NORMAL,0.155771,0.229046,7.59,25.23,LOW
TF-2026-0004145,COLLECTION,CUST-00893,CP-00029,CA,FR,GBP,4381203.13,2025-04-14,2025-08-05,SETTLED,AUTO_PARTS,2,6,15,0,1,4,MEDIUM,0.564735,NORMAL,0.185444,0.34708,9.0,44.45,MEDIUM
TF-2026-0004146,COLLECTION,CUST-00985,CP-00979,CA,GB,EUR,1592304.94,2025-02-08,2025-05-24,SETTLED,ELECTRONICS,0,10,8,0,0,4,LOW,0.569219,NORMAL,0.198287,0.214257,5.51,35.77,LOW
TF-2026-0004147,GUARANTEE,CUST-00087,CP-00232,CA,IN,JPY,775532.36,2025-11-11,2026-04-18,CLOSED,ELECTRONICS,0,10,2,0,0,5,HIGH,0.542745,NORMAL,0.100447,0.168958,4.12,37.03,LOW
TF-2026-0004148,COLLECTION,CUST-00291,CP-00070,CA,SG,JPY,1699611.35,2025-06-23,2025-10-09,ACTIVE,AGRICULTURE,3,5,13,0,1,9,MEDIUM,0.500839,NORMAL,0.347371,0.648184,12.18,45.37,MEDIUM
TF-2026-0004149,COLLECTION,CUST-00476,CP-02401,CA,GB,USD,239364.63,2026-04-07,2026-08-02,ACTIVE,AUTO_PARTS,4,10,15,0,1,12,MEDIUM,0.525246,NORMAL,0.452843,0.780283,15.1,59.82,MEDIUM
TF-2026-0004150,EXPORT_LC,CUST-00665,CP-02686,CA,GB,USD,221125.83,2025-09-18,2025-12-12,ACTIVE,AUTO_PARTS,5,8,14,0,1,11,MEDIUM,0.511806,NORMAL,0.579616,0.737043,14.08,58.45,MEDIUM
TF-2026-0004151,GUARANTEE,CUST-00199,CP-01456,CA,IN,JPY,977745.9,2025-03-07,2025-05-30,CLOSED,CHEMICALS,1,9,5,0,0,8,MEDIUM,0.496997,NORMAL,0.216974,0.299442,8.09,28.3,LOW
TF-2026-0004152,GUARANTEE,CUST-00593,CP-01995,CA,SG,JPY,342080.91,2025-11-09,2026-04-11,CLOSED,AGRICULTURE,4,8,15,0,1,10,MEDIUM,0.479268,NORMAL,0.367745,0.773708,13.59,45.43,MEDIUM
TF-2026-0004153,COLLECTION,CUST-00183,CP-02454,CA,SG,JPY,184774.19,2024-11-05,2025-02-04,CLOSED,ELECTRONICS,0,8,13,0,1,4,HIGH,0.527951,NORMAL,0.143021,0.501745,9.07,46.48,MEDIUM
TF-2026-0004154,EXPORT_LC,CUST-00697,CP-00497,CA,SG,CNY,976699.8,2026-06-04,2026-09-18,CLOSED,CHEMICALS,2,6,11,0,1,15,LOW,0.531228,NORMAL,0.288433,0.598899,9.44,45.12,MEDIUM
TF-2026-0004155,GUARANTEE,CUST-00727,CP-02668,CA,MX,USD,1290623.23,2025-06-02,2025-08-23,CLOSED,ELECTRONICS,4,5,6,0,0,14,MEDIUM,0.53505,NORMAL,0.530808,0.542296,9.7,56.29,MEDIUM
TF-2026-0004156,EXPORT_LC,CUST-00006,CP-01025,CA,MX,USD,1794665.4,2026-02-19,2026-06-26,SETTLED,AGRICULTURE,5,10,15,0,1,14,HIGH,0.595045,HIGH,0.429172,0.753858,14.08,73.39,HIGH
TF-2026-0004157,EXPORT_LC,CUST-00236,CP-02837,CA,GB,USD,155320.42,2025-10-01,2025-12-13,SETTLED,AUTO_PARTS,2,5,11,0,1,2,MEDIUM,0.505582,NORMAL,0.430338,0.621151,10.61,48.27,MEDIUM
TF-2026-0004158,GUARANTEE,CUST-00526,CP-00110,CA,GB,CNY,294728.1,2025-10-04,2026-02-07,CLOSED,AGRICULTURE,2,9,7,0,0,9,HIGH,0.481998,NORMAL,0.195849,0.337458,9.22,30.47,LOW
TF-2026-0004159,COLLECTION,CUST-00841,CP-01855,CA,IN,JPY,2045977.18,2025-04-15,2025-07-19,CLOSED,INDUSTRIAL_EQUIPMENT,0,4,1,0,0,3,HIGH,0.557829,NORMAL,0.22582,0.320548,6.12,48.84,MEDIUM
TF-2026-0004160,IMPORT_LC,CUST-00384,CP-00736,CA,CN,GBP,322223.72,2025-09-10,2025-12-06,ACTIVE,AUTO_PARTS,0,10,6,0,0,12,MEDIUM,0.544423,NORMAL,0.193698,0.128135,6.24,33.72,LOW
TF-2026-0004161,IMPORT_LC,CUST-00795,CP-01712,CA,IN,CNY,463810.84,2026-05-21,2026-08-08,CLOSED,TEXTILES,5,5,11,0,1,12,LOW,0.509448,NORMAL,0.41062,0.784526,13.23,49.42,MEDIUM
TF-2026-0004162,GUARANTEE,CUST-00858,CP-02377,CA,BR,EUR,327562.6,2025-12-12,2026-05-14,ACTIVE,CHEMICALS,0,3,2,0,0,8,LOW,0.545295,NORMAL,0.254695,0.203861,4.11,33.34,LOW
TF-2026-0004163,IMPORT_LC,CUST-00256,CP-00971,CA,BR,EUR,168267.3,2026-08-10,2026-12-01,CLOSED,TEXTILES,2,4,12,0,1,3,LOW,0.504626,NORMAL,0.30391,0.583073,10.63,37.89,LOW
TF-2026-0004164,GUARANTEE,CUST-00522,CP-02864,CA,US,JPY,582681.45,2025-02-15,2025-08-01,ACTIVE,INDUSTRIAL_EQUIPMENT,1,10,6,0,0,10,MEDIUM,0.513345,NORMAL,0.112498,0.178727,6.85,25.32,LOW
TF-2026-0004165,IMPORT_LC,CUST-01078,CP-03211,CA,DE,EUR,695856.17,2025-09-11,2025-12-30,CLOSED,AUTO_PARTS,5,7,4,0,0,15,MEDIUM,0.537087,NORMAL,0.55023,0.565193,9.82,58.15,MEDIUM
TF-2026-0004166,EXPORT_LC,CUST-00316,CP-01203,CA,GB,GBP,497698.48,2025-09-03,2026-02-27,SETTLED,TEXTILES,0,6,10,1,0,2,MEDIUM,0.512395,NORMAL,0.426509,0.169076,6.33,34.15,LOW
TF-2026-0004167,IMPORT_LC,CUST-00348,CP-00807,CA,DE,CNY,982808.22,2024-08-31,2025-02-08,CLOSED,CHEMICALS,3,10,7,1,0,15,LOW,0.558335,NORMAL,0.622562,0.450938,9.71,55.37,MEDIUM
TF-2026-0004168,COLLECTION,CUST-00471,CP-00311,CA,AE,CNY,3454022.82,2024-11-06,2025-04-26,ACTIVE,TEXTILES,3,4,4,0,0,2,LOW,0.566011,NORMAL,0.435119,0.53685,9.43,53.76,MEDIUM
TF-2026-0004169,COLLECTION,CUST-00090,CP-03079,CA,IN,JPY,693179.85,2025-04-01,2025-08-06,SETTLED,ELECTRONICS,2,8,11,0,1,2,LOW,0.489817,NORMAL,0.194054,0.337565,9.18,22.18,LOW
TF-2026-0004170,GUARANTEE,CUST-00469,CP-00820,CA,SG,EUR,232327.01,2026-01-02,2026-06-16,ACTIVE,INDUSTRIAL_EQUIPMENT,4,3,16,0,1,13,LOW,0.538206,NORMAL,0.47924,0.724063,14.01,56.85,MEDIUM
TF-2026-0004171,IMPORT_LC,CUST-00635,CP-01903,CA,DE,CNY,940656.39,2026-01-29,2026-04-27,CLOSED,AGRICULTURE,3,6,5,0,0,3,MEDIUM,0.485474,NORMAL,0.351192,0.617842,10.77,40.73,MEDIUM
TF-2026-0004172,GUARANTEE,CUST-00419,CP-00232,CA,IN,CNY,2174557.8,2024-09-18,2024-11-20,ACTIVE,ELECTRONICS,5,6,7,0,0,5,LOW,0.540036,NORMAL,0.613423,0.459613,9.81,52.05,MEDIUM
TF-2026-0004173,GUARANTEE,CUST-00765,CP-01512,CA,MX,GBP,3835681.36,2026-07-07,2026-11-21,SETTLED,TEXTILES,1,5,8,0,0,8,HIGH,0.550655,NORMAL,0.217052,0.21451,7.58,43.67,MEDIUM
TF-2026-0004174,IMPORT_LC,CUST-00381,CP-02598,CA,SG,CNY,200276.15,2026-07-21,2026-12-20,ACTIVE,INDUSTRIAL_EQUIPMENT,3,7,11,0,1,11,MEDIUM,0.478293,NORMAL,0.496906,0.641986,11.33,44.51,MEDIUM
TF-2026-0004175,GUARANTEE,CUST-00725,CP-00129,CA,CN,CAD,681047.62,2025-04-20,2025-09-21,CLOSED,AGRICULTURE,5,6,12,0,1,10,LOW,0.496152,NORMAL,0.45996,0.83297,13.78,49.1,MEDIUM
TF-2026-0004176,IMPORT_LC,CUST-00949,CP-00647,CA,JP,CAD,2249231.49,2025-04-29,2025-10-09,CLOSED,AGRICULTURE,4,3,8,0,0,8,HIGH,0.556733,NORMAL,0.291243,0.470713,10.26,55.86,MEDIUM
TF-2026-0004177,COLLECTION,CUST-00625,CP-01786,CA,MX,USD,98568.53,2025-01-03,2025-03-22,CLOSED,AGRICULTURE,2,4,10,0,0,11,HIGH,0.532731,NORMAL,0.157748,0.294155,10.03,40.86,MEDIUM
TF-2026-0004178,EXPORT_LC,CUST-00188,CP-01761,CA,AE,USD,829791.57,2025-03-29,2025-07-25,SETTLED,ELECTRONICS,4,10,18,0,1,12,HIGH,0.522682,NORMAL,0.391906,0.809117,16.31,63.25,MEDIUM
TF-2026-0004179,COLLECTION,CUST-01012,CP-01561,CA,IN,GBP,324564.4,2024-08-31,2024-12-24,SETTLED,TEXTILES,4,9,12,0,1,2,MEDIUM,0.510394,NORMAL,0.43174,0.695365,14.19,52.16,MEDIUM
TF-2026-0004180,IMPORT_LC,CUST-00474,CP-00135,CA,MX,CAD,1000370.07,2026-05-10,2026-10-27,CLOSED,ELECTRONICS,0,4,8,0,0,15,HIGH,0.575811,NORMAL,0.30061,0.216599,6.55,49.52,MEDIUM
TF-2026-0004181,EXPORT_LC,CUST-00562,CP-02919,CA,JP,CAD,1396652.28,2025-01-26,2025-05-16,ACTIVE,TEXTILES,3,7,7,0,0,1,HIGH,0.515517,NORMAL,0.320723,0.516925,10.91,49.1,MEDIUM
TF-2026-0004182,COLLECTION,CUST-00727,CP-02116,CA,BR,EUR,669113.93,2026-02-23,2026-06-18,SETTLED,ELECTRONICS,3,4,6,1,0,4,MEDIUM,0.482154,NORMAL,0.680651,0.392817,9.38,41.99,MEDIUM
TF-2026-0004183,EXPORT_LC,CUST-00655,CP-01514,CA,SG,CAD,66497.98,2026-01-27,2026-07-21,CLOSED,INDUSTRIAL_EQUIPMENT,1,4,10,0,0,4,LOW,0.552457,NORMAL,0.300402,0.237958,8.98,37.35,LOW
TF-2026-0004184,IMPORT_LC,CUST-00293,CP-02530,CA,US,JPY,2426436.16,2025-09-10,2025-11-21,ACTIVE,AGRICULTURE,4,3,10,0,0,4,HIGH,0.568923,NORMAL,0.323884,0.499219,11.53,59.48,MEDIUM
TF-2026-0004185,EXPORT_LC,CUST-00309,CP-03213,CA,AE,EUR,173271.47,2024-12-27,2025-05-03,SETTLED,CHEMICALS,5,9,15,0,1,7,MEDIUM,0.530632,NORMAL,0.65396,0.810289,13.85,68.35,HIGH
TF-2026-0004186,IMPORT_LC,CUST-00021,CP-00745,CA,JP,CNY,976155.63,2025-04-19,2025-09-23,SETTLED,AUTO_PARTS,2,7,10,0,0,7,LOW,0.471102,NORMAL,0.227173,0.401469,10.36,21.78,LOW
